item_id,ico,iGrade,iName,itemLv,itemWearLv,iCategory,available_for,attributes,blue_info,red_info,white_info,gold_coin,silver_coin,bronze_coin,type,level,wearable_job,wearable_race,maximum_usage_count,possible_number,action_bar_text,acquisition_path
"840038","210019","5","기수의 예리한 목걸이","42","37","악세서리","37레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","24","25","","악세서리","42","전체","전체","0","0","","37"
"840037","210020","5","기수의 곧은 반지","42","37","악세서리","37레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","15","43","","악세서리","42","전체","전체","0","0","","37"
"840039","210020","5","기수의 예리한 반지","42","37","악세서리","37레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","15","43","","악세서리","42","전체","전체","0","0","","37"
"830062","210013","4","거인의 사냥 목걸이","41","36","악세서리","36레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","10","78","","악세서리","41","전체","전체","0","0","","36"
"830063","210014","4","기운센 숲방랑자 인장","41","36","악세서리","36레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","6","86","","악세서리","41","전체","전체","0","0","","36"
"830060","210013","4","겨누는 경청자 펜던트","41","36","악세서리","36레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","10","78","","악세서리","41","전체","전체","0","0","","36"
"830061","210014","4","침착한 양조사 고리","41","36","악세서리","36레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","6","86","","악세서리","41","전체","전체","0","0","","36"
"830065","210014","4","참회하는 수확자 인장","41","36","악세서리","36레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","6","86","","악세서리","41","전체","전체","0","0","","36"
"830064","210013","4","순례자의 징발관 펜던트","41","36","악세서리","36레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","10","78","","악세서리","41","전체","전체","0","0","","36"
"840028","210017","5","모범의 신속한 목걸이","40","35","악세서리","35레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","21","99","","악세서리","40","전체","전체","0","0","","35"
"840029","210018","5","모범의 신속한 반지","40","35","악세서리","35레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","13","99","","악세서리","40","전체","전체","0","0","","35"
"840025","210018","5","모범의 곧은 반지","40","35","악세서리","35레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","13","99","","악세서리","40","전체","전체","0","0","","35"
"840024","210017","5","모범의 곧은 목장식","40","35","악세서리","35레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","21","99","","악세서리","40","전체","전체","0","0","","35"
"840026","210017","5","모범의 예리한 목장식","40","35","악세서리","35레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","21","99","","악세서리","40","전체","전체","0","0","","35"
"840027","210018","5","모범의 예리한 반지","40","35","악세서리","35레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","13","99","","악세서리","40","전체","전체","0","0","","35"
"830055","210014","4","안정된 새벽 반지","39","34","악세서리","34레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","6","21","","악세서리","39","전체","전체","0","0","","34"
"830054","210013","4","가지런한 협잡꾼 목걸이","39","34","악세서리","34레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","9","76","","악세서리","39","전체","전체","0","0","","34"
"830059","210014","4","축원하는 선전꾼 고리","39","34","악세서리","34레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","6","21","","악세서리","39","전체","전체","0","0","","34"
"830058","210013","4","순교자의 시야탐색자 부적","39","34","악세서리","34레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","9","76","","악세서리","39","전체","전체","0","0","","34"
"830057","210014","4","괴력의 사막방랑자 인장","39","34","악세서리","34레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","6","21","","악세서리","39","전체","전체","0","0","","34"
"830056","210013","4","강건한 유목민 펜던트","39","34","악세서리","34레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","9","76","","악세서리","39","전체","전체","0","0","","34"
"840020","210017","5","유랑객의 용맹한 목장식","38","33","악세서리","33레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","19","85","","악세서리","38","전체","전체","0","0","","33"
"840019","210018","5","유랑객의 정확한 반지","38","33","악세서리","33레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","12","63","","악세서리","38","전체","전체","0","0","","33"
"840021","210018","5","유랑객의 용맹한 반지","38","33","악세서리","33레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","12","63","","악세서리","38","전체","전체","0","0","","33"
"840023","210018","5","유랑객의 희생하는 반지","38","33","악세서리","33레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","12","63","","악세서리","38","전체","전체","0","0","","33"
"840022","210017","5","유랑객의 희생하는 목장식","38","33","악세서리","33레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","19","85","","악세서리","38","전체","전체","0","0","","33"
"840018","210017","5","유랑객의 정확한 목걸이","38","33","악세서리","33레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","19","85","","악세서리","38","전체","전체","0","0","","33"
"830049","210012","4","감시하는 흑단매듭 인장","37","32","악세서리","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","5","59","","악세서리","37","전체","전체","0","0","","32"
"830051","210012","4","강력한 진실추적자 고리","37","32","악세서리","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","5","59","","악세서리","37","전체","전체","0","0","","32"
"830050","210011","4","진격의 침입자 부적","37","32","악세서리","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","8","78","","악세서리","37","전체","전체","0","0","","32"
"830048","210011","4","유연한 달빛매듭 펜던트","37","32","악세서리","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","8","78","","악세서리","37","전체","전체","0","0","","32"
"830053","210012","4","선언하는 모래바람 반지","37","32","악세서리","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","5","59","","악세서리","37","전체","전체","0","0","","32"
"830052","210011","4","안식의 역술사 펜던트","37","32","악세서리","32레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","8","78","","악세서리","37","전체","전체","0","0","","32"
"840017","210024","5","복수자의 신속한 반지","36","31","악세서리","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","11","34","","악세서리","36","전체","전체","0","0","","31"
"840014","210023","5","복수자의 예리한 목장식","36","31","악세서리","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","17","81","","악세서리","36","전체","전체","0","0","","31"
"840013","210024","5","복수자의 곧은 반지","36","31","악세서리","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","11","34","","악세서리","36","전체","전체","0","0","","31"
"840012","210023","5","복수자의 곧은 목걸이","36","31","악세서리","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","17","81","","악세서리","36","전체","전체","0","0","","31"
"840015","210024","5","복수자의 예리한 반지","36","31","악세서리","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","11","34","","악세서리","36","전체","전체","0","0","","31"
"840016","210023","5","복수자의 신속한 목걸이","36","31","악세서리","31레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","17","81","","악세서리","36","전체","전체","0","0","","31"
"840002","210033","5","떠돌이의 용맹한 목걸이","35","30","악세서리","30레벨 이상 착용 가능","","판매가능","파괴가능","착용 시 귀속됨","16","84","","악세서리","35","전체","전체","0","0","","30"
"840003","210034","5","떠돌이의 용맹한 반지","35","30","악세서리","30레벨 이상 착용 가능","","판매가능","파괴가능","착용 시 귀속됨","10","71","","악세서리","35","전체","전체","0","0","","30"
"840010","210017","5","명예의 신속한 목장식","35","30","악세서리","30레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","16","84","","악세서리","35","전체","전체","0","0","","30"
"840008","210017","5","명예의 예리한 목장식","35","30","악세서리","30레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","16","84","","악세서리","35","전체","전체","0","0","","30"
"840009","210018","5","명예의 예리한 반지","35","30","악세서리","30레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","10","71","","악세서리","35","전체","전체","0","0","","30"
"840000","210033","5","떠돌이의 정확한 목걸이","35","30","악세서리","30레벨 이상 착용 가능","","판매가능","파괴가능","착용 시 귀속됨","16","84","","악세서리","35","전체","전체","0","0","","30"
"840007","210018","5","명예의 곧은 반지","35","30","악세서리","30레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","10","71","","악세서리","35","전체","전체","0","0","","30"
"840006","210017","5","명예의 곧은 목걸이","35","30","악세서리","30레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","16","84","","악세서리","35","전체","전체","0","0","","30"
"840001","210034","5","떠돌이의 정확한 반지","35","30","악세서리","30레벨 이상 착용 가능","","판매가능","파괴가능","착용 시 귀속됨","10","71","","악세서리","35","전체","전체","0","0","","30"
"840011","210018","5","명예의 신속한 반지","35","30","악세서리","30레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","10","71","","악세서리","35","전체","전체","0","0","","30"
